FPrate,Sensivity,Precision,f1_score,Threshold
6.44532,0.88820,0.45843,0.60474,0.37251
6.44611,0.88821,0.45841,0.60472,0.37249
6.44689,0.88822,0.45838,0.60470,0.37248
6.44768,0.88823,0.45835,0.60468,0.37246
6.44847,0.88824,0.45832,0.60465,0.37245
6.44926,0.88825,0.45830,0.60463,0.37244
6.45005,0.88827,0.45827,0.60461,0.37242
6.45083,0.88828,0.45824,0.60459,0.37241
6.45162,0.88829,0.45821,0.60457,0.37239
6.45241,0.88830,0.45819,0.60455,0.37238
6.45320,0.88831,0.45816,0.60452,0.37237
6.45398,0.88832,0.45813,0.60450,0.37235
6.45477,0.88833,0.45810,0.60448,0.37234
6.45556,0.88834,0.45808,0.60446,0.37233
6.45635,0.88835,0.45805,0.60444,0.37231
6.45713,0.88836,0.45802,0.60442,0.37230
6.45792,0.88837,0.45800,0.60440,0.37228
6.45871,0.88838,0.45797,0.60437,0.37227
6.45950,0.88839,0.45794,0.60435,0.37226
6.46028,0.88840,0.45791,0.60433,0.37224
6.46107,0.88841,0.45789,0.60431,0.37223
6.46186,0.88842,0.45786,0.60429,0.37221
6.46265,0.88843,0.45783,0.60427,0.37220
6.46343,0.88844,0.45780,0.60425,0.37219
6.46422,0.88845,0.45778,0.60422,0.37217
6.46501,0.88846,0.45775,0.60420,0.37216
6.46580,0.88847,0.45772,0.60418,0.37214
6.46658,0.88848,0.45769,0.60416,0.37213
6.46737,0.88849,0.45767,0.60414,0.37212
6.46816,0.88850,0.45764,0.60412,0.37210
6.46895,0.88851,0.45761,0.60410,0.37209
6.46973,0.88852,0.45758,0.60407,0.37207
6.47052,0.88853,0.45756,0.60405,0.37206
6.47131,0.88854,0.45753,0.60403,0.37205
6.47210,0.88855,0.45750,0.60401,0.37203
6.47288,0.88856,0.45748,0.60399,0.37202
6.47367,0.88857,0.45745,0.60397,0.37200
6.47446,0.88858,0.45742,0.60395,0.37199
6.47525,0.88859,0.45739,0.60392,0.37198
6.47604,0.88860,0.45737,0.60390,0.37196
6.47682,0.88861,0.45734,0.60388,0.37195
6.47761,0.88862,0.45731,0.60386,0.37193
6.47840,0.88863,0.45728,0.60384,0.37192
6.47919,0.88864,0.45726,0.60382,0.37191
6.47997,0.88865,0.45723,0.60380,0.37189
6.48076,0.88867,0.45720,0.60377,0.37188
6.48155,0.88868,0.45718,0.60375,0.37186
6.48234,0.88869,0.45715,0.60373,0.37185
6.48312,0.88870,0.45712,0.60371,0.37183
6.48391,0.88871,0.45709,0.60369,0.37182
6.48470,0.88872,0.45707,0.60367,0.37181
6.48549,0.88873,0.45704,0.60365,0.37179
6.48627,0.88874,0.45701,0.60362,0.37178
6.48706,0.88875,0.45698,0.60360,0.37176
6.48785,0.88876,0.45696,0.60358,0.37175
6.48864,0.88877,0.45693,0.60356,0.37174
6.48942,0.88878,0.45690,0.60354,0.37172
6.49021,0.88879,0.45688,0.60352,0.37171
6.49100,0.88880,0.45685,0.60350,0.37169
6.49179,0.88881,0.45682,0.60348,0.37168
6.49257,0.88882,0.45679,0.60345,0.37167
6.49336,0.88883,0.45677,0.60343,0.37165
6.49415,0.88884,0.45674,0.60341,0.37164
6.49494,0.88885,0.45671,0.60339,0.37162
6.49572,0.88886,0.45669,0.60337,0.37161
6.49651,0.88887,0.45666,0.60335,0.37159
6.49730,0.88889,0.45663,0.60333,0.37158
6.49809,0.88890,0.45660,0.60331,0.37157
6.49887,0.88891,0.45658,0.60328,0.37155
6.49966,0.88892,0.45655,0.60326,0.37154
6.50045,0.88893,0.45652,0.60324,0.37152
6.50124,0.88894,0.45650,0.60322,0.37151
6.50203,0.88895,0.45647,0.60320,0.37150
6.50281,0.88896,0.45644,0.60318,0.37148
6.50360,0.88897,0.45641,0.60316,0.37147
6.50439,0.88898,0.45639,0.60313,0.37145
6.50518,0.88899,0.45636,0.60311,0.37144
6.50596,0.88900,0.45633,0.60309,0.37143
6.50675,0.88901,0.45631,0.60307,0.37141
6.50754,0.88902,0.45628,0.60305,0.37140
6.50833,0.88903,0.45625,0.60303,0.37138
6.50911,0.88904,0.45622,0.60301,0.37137
6.50990,0.88905,0.45620,0.60298,0.37136
6.51069,0.88906,0.45617,0.60296,0.37134
6.51148,0.88907,0.45614,0.60294,0.37133
6.51226,0.88908,0.45612,0.60292,0.37131
6.51305,0.88909,0.45609,0.60290,0.37130
6.51384,0.88910,0.45606,0.60288,0.37128
6.51463,0.88911,0.45603,0.60286,0.37127
6.51541,0.88912,0.45601,0.60284,0.37126
6.51620,0.88913,0.45598,0.60281,0.37124
6.51699,0.88914,0.45595,0.60279,0.37123
6.51778,0.88915,0.45593,0.60277,0.37121
6.51856,0.88916,0.45590,0.60275,0.37120
6.51935,0.88918,0.45587,0.60273,0.37119
6.52014,0.88919,0.45585,0.60271,0.37117
6.52093,0.88920,0.45582,0.60269,0.37116
6.52171,0.88921,0.45579,0.60267,0.37114
6.52250,0.88922,0.45576,0.60265,0.37113
6.52329,0.88923,0.45574,0.60262,0.37112
6.52408,0.88924,0.45571,0.60260,0.37110
6.52486,0.88925,0.45568,0.60258,0.37109
6.52565,0.88926,0.45566,0.60256,0.37107
6.52644,0.88927,0.45563,0.60254,0.37106
6.52723,0.88928,0.45560,0.60252,0.37105
6.52802,0.88929,0.45558,0.60250,0.37103
6.52880,0.88930,0.45555,0.60248,0.37102
6.52959,0.88931,0.45552,0.60246,0.37100
6.53038,0.88932,0.45550,0.60243,0.37099
6.53117,0.88934,0.45547,0.60241,0.37097
6.53195,0.88935,0.45544,0.60239,0.37096
6.53274,0.88936,0.45541,0.60237,0.37095
6.53353,0.88937,0.45539,0.60235,0.37093
6.53432,0.88938,0.45536,0.60233,0.37092
6.53510,0.88939,0.45533,0.60231,0.37090
6.53589,0.88940,0.45531,0.60229,0.37089
6.53668,0.88941,0.45528,0.60227,0.37088
6.53747,0.88942,0.45525,0.60225,0.37086
6.53825,0.88943,0.45523,0.60222,0.37085
6.53904,0.88944,0.45520,0.60220,0.37083
6.53983,0.88945,0.45517,0.60218,0.37082
6.54062,0.88947,0.45515,0.60216,0.37080
6.54140,0.88948,0.45512,0.60214,0.37079
6.54219,0.88949,0.45509,0.60212,0.37078
6.54298,0.88950,0.45507,0.60210,0.37076
6.54377,0.88951,0.45504,0.60208,0.37075
6.54455,0.88952,0.45501,0.60206,0.37073
6.54534,0.88953,0.45499,0.60204,0.37072
6.54613,0.88954,0.45496,0.60201,0.37071
6.54692,0.88955,0.45493,0.60199,0.37069
6.54770,0.88956,0.45490,0.60197,0.37068
6.54849,0.88958,0.45488,0.60195,0.37066
6.54928,0.88959,0.45485,0.60193,0.37065
6.55007,0.88960,0.45482,0.60191,0.37064
6.55086,0.88961,0.45480,0.60189,0.37062
6.55164,0.88962,0.45477,0.60187,0.37061
6.55243,0.88963,0.45474,0.60185,0.37059
6.55322,0.88964,0.45472,0.60183,0.37058
6.55401,0.88965,0.45469,0.60181,0.37057
6.55479,0.88966,0.45466,0.60179,0.37055
6.55558,0.88967,0.45464,0.60176,0.37054
6.55637,0.88969,0.45461,0.60174,0.37052
6.55716,0.88970,0.45458,0.60172,0.37051
6.55794,0.88971,0.45456,0.60170,0.37049
6.55873,0.88972,0.45453,0.60168,0.37048
6.55952,0.88973,0.45450,0.60166,0.37047
6.56031,0.88974,0.45448,0.60164,0.37045
6.56109,0.88975,0.45445,0.60162,0.37044
6.56188,0.88976,0.45442,0.60160,0.37042
6.56267,0.88977,0.45440,0.60158,0.37041
6.56346,0.88979,0.45437,0.60156,0.37040
6.56424,0.88980,0.45434,0.60154,0.37038
6.56503,0.88981,0.45432,0.60151,0.37037
6.56582,0.88982,0.45429,0.60149,0.37035
6.56661,0.88983,0.45426,0.60147,0.37034
6.56739,0.88984,0.45424,0.60145,0.37033
6.56818,0.88985,0.45421,0.60143,0.37031
6.56897,0.88986,0.45419,0.60141,0.37030
6.56976,0.88988,0.45416,0.60139,0.37028
6.57054,0.88989,0.45413,0.60137,0.37027
6.57133,0.88990,0.45411,0.60135,0.37026
6.57212,0.88991,0.45408,0.60133,0.37024
6.57291,0.88992,0.45405,0.60131,0.37023
6.57369,0.88993,0.45403,0.60129,0.37021
6.57448,0.88995,0.45400,0.60127,0.37020
6.57527,0.88996,0.45397,0.60125,0.37019
6.57606,0.88997,0.45395,0.60123,0.37017
6.57685,0.88998,0.45392,0.60121,0.37016
6.57763,0.88999,0.45389,0.60118,0.37014
6.57842,0.89000,0.45387,0.60116,0.37013
6.57921,0.89001,0.45384,0.60114,0.37012
6.58000,0.89003,0.45381,0.60112,0.37010
6.58078,0.89004,0.45379,0.60110,0.37009
6.58157,0.89005,0.45376,0.60108,0.37007
6.58236,0.89006,0.45374,0.60106,0.37006
6.58315,0.89007,0.45371,0.60104,0.37005
6.58393,0.89008,0.45368,0.60102,0.37003
6.58472,0.89010,0.45366,0.60100,0.37002
6.58551,0.89011,0.45363,0.60098,0.37000
6.58630,0.89012,0.45360,0.60096,0.36999
6.58708,0.89013,0.45358,0.60094,0.36998
6.58787,0.89014,0.45355,0.60092,0.36996
6.58866,0.89015,0.45352,0.60090,0.36995
6.58945,0.89017,0.45350,0.60088,0.36993
6.59023,0.89018,0.45347,0.60086,0.36992
6.59102,0.89019,0.45345,0.60084,0.36991
6.59181,0.89020,0.45342,0.60082,0.36989
6.59260,0.89021,0.45339,0.60080,0.36988
6.59338,0.89022,0.45337,0.60077,0.36986
6.59417,0.89024,0.45334,0.60075,0.36985
6.59496,0.89025,0.45331,0.60073,0.36984
6.59575,0.89026,0.45329,0.60071,0.36982
6.59653,0.89027,0.45326,0.60069,0.36981
6.59732,0.89028,0.45323,0.60067,0.36979
6.59811,0.89030,0.45321,0.60065,0.36978
6.59890,0.89031,0.45318,0.60063,0.36977
6.59968,0.89032,0.45316,0.60061,0.36975
6.60047,0.89033,0.45313,0.60059,0.36974
6.60126,0.89034,0.45310,0.60057,0.36972
6.60205,0.89035,0.45308,0.60055,0.36971
6.60284,0.89037,0.45305,0.60053,0.36970
6.60362,0.89038,0.45302,0.60051,0.36968
6.60441,0.89039,0.45300,0.60049,0.36967
6.60520,0.89040,0.45297,0.60047,0.36965
6.60599,0.89041,0.45295,0.60045,0.36964
6.60677,0.89043,0.45292,0.60043,0.36963
6.60756,0.89044,0.45289,0.60041,0.36961
6.60835,0.89045,0.45287,0.60039,0.36960
6.60914,0.89046,0.45284,0.60037,0.36958
6.60992,0.89047,0.45281,0.60035,0.36957
6.61071,0.89048,0.45279,0.60033,0.36956
6.61150,0.89050,0.45276,0.60031,0.36954
6.61229,0.89051,0.45274,0.60029,0.36953
6.61307,0.89052,0.45271,0.60026,0.36952
6.61386,0.89053,0.45268,0.60024,0.36950
6.61465,0.89054,0.45266,0.60022,0.36949
6.61544,0.89055,0.45263,0.60020,0.36947
6.61622,0.89057,0.45260,0.60018,0.36946
6.61701,0.89058,0.45258,0.60016,0.36945
6.61780,0.89059,0.45255,0.60014,0.36943
6.61859,0.89060,0.45253,0.60012,0.36942
6.61937,0.89061,0.45250,0.60010,0.36941
6.62016,0.89063,0.45247,0.60008,0.36939
6.62095,0.89064,0.45245,0.60006,0.36938
6.62174,0.89065,0.45242,0.60004,0.36936
6.62252,0.89066,0.45239,0.60002,0.36935
6.62331,0.89067,0.45237,0.60000,0.36934
6.62410,0.89068,0.45234,0.59998,0.36932
6.62489,0.89070,0.45232,0.59996,0.36931
6.62568,0.89071,0.45229,0.59994,0.36930
6.62646,0.89072,0.45226,0.59992,0.36928
6.62725,0.89073,0.45224,0.59990,0.36927
6.62804,0.89074,0.45221,0.59988,0.36925
6.62883,0.89075,0.45219,0.59986,0.36924
6.62961,0.89077,0.45216,0.59984,0.36923
6.63040,0.89078,0.45213,0.59982,0.36921
6.63119,0.89079,0.45211,0.59980,0.36920
6.63198,0.89080,0.45208,0.59978,0.36919
6.63276,0.89081,0.45205,0.59976,0.36917
6.63355,0.89082,0.45203,0.59974,0.36916
6.63434,0.89084,0.45200,0.59971,0.36915
6.63513,0.89085,0.45198,0.59969,0.36913
6.63591,0.89086,0.45195,0.59967,0.36912
6.63670,0.89087,0.45192,0.59965,0.36910
6.63749,0.89088,0.45190,0.59963,0.36909
6.63828,0.89089,0.45187,0.59961,0.36908
6.63906,0.89091,0.45185,0.59959,0.36906
6.63985,0.89092,0.45182,0.59957,0.36905
6.64064,0.89093,0.45179,0.59955,0.36904
6.64143,0.89094,0.45177,0.59953,0.36902
6.64221,0.89095,0.45174,0.59951,0.36901
6.64300,0.89096,0.45172,0.59949,0.36900
6.64379,0.89098,0.45169,0.59947,0.36898
6.64458,0.89099,0.45166,0.59945,0.36897
6.64536,0.89100,0.45164,0.59943,0.36896
6.64615,0.89101,0.45161,0.59941,0.36894
6.64694,0.89102,0.45158,0.59939,0.36893
6.64773,0.89104,0.45156,0.59937,0.36891
6.64851,0.89105,0.45153,0.59935,0.36890
6.64930,0.89106,0.45151,0.59933,0.36889
6.65009,0.89107,0.45148,0.59931,0.36887
6.65088,0.89108,0.45145,0.59929,0.36886
6.65167,0.89109,0.45143,0.59927,0.36885
6.65245,0.89111,0.45140,0.59925,0.36883
6.65324,0.89112,0.45138,0.59923,0.36882
6.65403,0.89113,0.45135,0.59921,0.36881
6.65482,0.89114,0.45132,0.59919,0.36879
6.65560,0.89115,0.45130,0.59917,0.36878
6.65639,0.89116,0.45127,0.59915,0.36877
6.65718,0.89118,0.45125,0.59913,0.36875
6.65797,0.89119,0.45122,0.59911,0.36874
6.65875,0.89120,0.45119,0.59908,0.36873
6.65954,0.89121,0.45117,0.59906,0.36871
6.66033,0.89122,0.45114,0.59904,0.36870
6.66112,0.89123,0.45112,0.59902,0.36869
6.66190,0.89125,0.45109,0.59900,0.36867
6.66269,0.89126,0.45106,0.59898,0.36866
6.66348,0.89127,0.45104,0.59896,0.36865
6.66427,0.89128,0.45101,0.59894,0.36863
6.66505,0.89129,0.45099,0.59892,0.36862
6.66584,0.89130,0.45096,0.59890,0.36861
6.66663,0.89131,0.45093,0.59888,0.36859
6.66742,0.89133,0.45091,0.59886,0.36858
6.66820,0.89134,0.45088,0.59884,0.36857
6.66899,0.89135,0.45086,0.59882,0.36855
6.66978,0.89136,0.45083,0.59880,0.36854
6.67057,0.89137,0.45080,0.59878,0.36853
6.67135,0.89139,0.45078,0.59876,0.36851
6.67214,0.89140,0.45075,0.59874,0.36850
6.67293,0.89141,0.45073,0.59872,0.36849
6.67372,0.89142,0.45070,0.59870,0.36847
6.67450,0.89143,0.45067,0.59868,0.36846
6.67529,0.89144,0.45065,0.59866,0.36845
6.67608,0.89146,0.45062,0.59864,0.36843
6.67687,0.89147,0.45060,0.59862,0.36842
6.67766,0.89148,0.45057,0.59860,0.36841
6.67844,0.89149,0.45054,0.59858,0.36839
6.67923,0.89150,0.45052,0.59856,0.36838
6.68002,0.89151,0.45049,0.59854,0.36837
6.68081,0.89152,0.45047,0.59852,0.36835
6.68159,0.89154,0.45044,0.59850,0.36834
6.68238,0.89155,0.45041,0.59848,0.36833
6.68317,0.89156,0.45039,0.59845,0.36831
6.68396,0.89157,0.45036,0.59843,0.36830
6.68474,0.89158,0.45034,0.59841,0.36829
6.68553,0.89159,0.45031,0.59839,0.36827
6.68632,0.89160,0.45028,0.59837,0.36826
6.68711,0.89162,0.45026,0.59835,0.36825
6.68789,0.89163,0.45023,0.59833,0.36824
6.68868,0.89164,0.45021,0.59831,0.36822
6.68947,0.89165,0.45018,0.59829,0.36821
6.69026,0.89166,0.45015,0.59827,0.36820
6.69104,0.89167,0.45013,0.59825,0.36818
6.69183,0.89168,0.45010,0.59823,0.36817
6.69262,0.89170,0.45008,0.59821,0.36816
6.69341,0.89171,0.45005,0.59819,0.36814
6.69419,0.89172,0.45002,0.59817,0.36813
6.69498,0.89173,0.45000,0.59815,0.36812
6.69577,0.89174,0.44997,0.59813,0.36810
6.69656,0.89175,0.44995,0.59811,0.36809
6.69734,0.89177,0.44992,0.59809,0.36808
6.69813,0.89178,0.44989,0.59807,0.36806
6.69892,0.89179,0.44987,0.59805,0.36805
6.69971,0.89180,0.44984,0.59803,0.36804
6.70050,0.89181,0.44982,0.59801,0.36802
6.70128,0.89182,0.44979,0.59799,0.36801
6.70207,0.89183,0.44977,0.59797,0.36800
6.70286,0.89185,0.44974,0.59795,0.36799
6.70365,0.89186,0.44971,0.59793,0.36797
6.70443,0.89187,0.44969,0.59791,0.36796
6.70522,0.89188,0.44966,0.59789,0.36795
6.70601,0.89189,0.44964,0.59787,0.36793
6.70680,0.89190,0.44961,0.59785,0.36792
6.70758,0.89191,0.44958,0.59782,0.36791
6.70837,0.89193,0.44956,0.59780,0.36789
6.70916,0.89194,0.44953,0.59778,0.36788
6.70995,0.89195,0.44951,0.59776,0.36787
6.71073,0.89196,0.44948,0.59774,0.36785
6.71152,0.89197,0.44945,0.59772,0.36784
6.71231,0.89198,0.44943,0.59770,0.36783
6.71310,0.89199,0.44940,0.59768,0.36782
6.71388,0.89201,0.44938,0.59766,0.36780
6.71467,0.89202,0.44935,0.59764,0.36779
6.71546,0.89203,0.44933,0.59762,0.36778
6.71625,0.89204,0.44930,0.59760,0.36776
6.71703,0.89205,0.44927,0.59758,0.36775
6.71782,0.89206,0.44925,0.59756,0.36774
6.71861,0.89207,0.44922,0.59754,0.36772
6.71940,0.89208,0.44920,0.59752,0.36771
6.72018,0.89210,0.44917,0.59750,0.36770
6.72097,0.89211,0.44914,0.59748,0.36768
6.72176,0.89212,0.44912,0.59746,0.36767
6.72255,0.89213,0.44909,0.59744,0.36766
6.72333,0.89214,0.44907,0.59742,0.36764
6.72412,0.89215,0.44904,0.59740,0.36763
6.72491,0.89216,0.44901,0.59738,0.36762
6.72570,0.89217,0.44899,0.59736,0.36761
6.72649,0.89219,0.44896,0.59734,0.36759
6.72727,0.89220,0.44894,0.59732,0.36758
6.72806,0.89221,0.44891,0.59730,0.36757
6.72885,0.89222,0.44889,0.59728,0.36755
6.72964,0.89223,0.44886,0.59725,0.36754
6.73042,0.89224,0.44883,0.59723,0.36753
6.73121,0.89225,0.44881,0.59721,0.36751
6.73200,0.89226,0.44878,0.59719,0.36750
6.73279,0.89228,0.44876,0.59717,0.36749
6.73357,0.89229,0.44873,0.59715,0.36748
6.73436,0.89230,0.44870,0.59713,0.36746
6.73515,0.89231,0.44868,0.59711,0.36745
6.73594,0.89232,0.44865,0.59709,0.36744
6.73672,0.89233,0.44863,0.59707,0.36742
6.73751,0.89234,0.44860,0.59705,0.36741
6.73830,0.89235,0.44858,0.59703,0.36740
6.73909,0.89236,0.44855,0.59701,0.36739
6.73987,0.89238,0.44852,0.59699,0.36737
6.74066,0.89239,0.44850,0.59697,0.36736
6.74145,0.89240,0.44847,0.59695,0.36735
6.74224,0.89241,0.44845,0.59693,0.36733
6.74302,0.89242,0.44842,0.59691,0.36732
6.74381,0.89243,0.44840,0.59689,0.36731
6.74460,0.89244,0.44837,0.59687,0.36730
6.74539,0.89245,0.44834,0.59685,0.36728
6.74617,0.89247,0.44832,0.59683,0.36727
6.74696,0.89248,0.44829,0.59681,0.36726
6.74775,0.89249,0.44827,0.59679,0.36725
6.74854,0.89250,0.44824,0.59677,0.36723
6.74932,0.89251,0.44822,0.59675,0.36722
6.75011,0.89252,0.44819,0.59673,0.36721
6.75090,0.89253,0.44816,0.59671,0.36719
6.75169,0.89254,0.44814,0.59669,0.36718
6.75248,0.89255,0.44811,0.59667,0.36717
6.75326,0.89257,0.44809,0.59664,0.36716
6.75405,0.89258,0.44806,0.59662,0.36714
6.75484,0.89259,0.44803,0.59660,0.36713
6.75563,0.89260,0.44801,0.59658,0.36712
6.75641,0.89261,0.44798,0.59656,0.36710
6.75720,0.89262,0.44796,0.59654,0.36709
6.75799,0.89263,0.44793,0.59652,0.36708
6.75878,0.89264,0.44791,0.59650,0.36707
6.75956,0.89265,0.44788,0.59648,0.36705
6.76035,0.89266,0.44785,0.59646,0.36704
6.76114,0.89267,0.44783,0.59644,0.36703
6.76193,0.89269,0.44780,0.59642,0.36702
6.76271,0.89270,0.44778,0.59640,0.36700
6.76350,0.89271,0.44775,0.59638,0.36699
6.76429,0.89272,0.44773,0.59636,0.36698
6.76508,0.89273,0.44770,0.59634,0.36697
6.76586,0.89274,0.44767,0.59632,0.36695
6.76665,0.89275,0.44765,0.59630,0.36694
6.76744,0.89276,0.44762,0.59628,0.36693
6.76823,0.89277,0.44760,0.59626,0.36691
6.76901,0.89278,0.44757,0.59624,0.36690
6.76980,0.89280,0.44755,0.59622,0.36689
6.77059,0.89281,0.44752,0.59620,0.36688
6.77138,0.89282,0.44749,0.59618,0.36686
6.77216,0.89283,0.44747,0.59616,0.36685
6.77295,0.89284,0.44744,0.59614,0.36684
6.77374,0.89285,0.44742,0.59611,0.36683
6.77453,0.89286,0.44739,0.59609,0.36681
6.77532,0.89287,0.44737,0.59607,0.36680
6.77610,0.89288,0.44734,0.59605,0.36679
6.77689,0.89290,0.44731,0.59603,0.36678
6.77768,0.89291,0.44729,0.59601,0.36676
6.77847,0.89292,0.44726,0.59599,0.36675
6.77925,0.89293,0.44724,0.59597,0.36674
6.78004,0.89294,0.44721,0.59595,0.36673
6.78083,0.89295,0.44719,0.59593,0.36671
6.78162,0.89296,0.44716,0.59591,0.36670
6.78240,0.89297,0.44714,0.59589,0.36669
6.78319,0.89298,0.44711,0.59587,0.36668
6.78398,0.89300,0.44708,0.59585,0.36666
6.78477,0.89301,0.44706,0.59583,0.36665
6.78555,0.89302,0.44703,0.59581,0.36664
6.78634,0.89303,0.44701,0.59579,0.36663
6.78713,0.89304,0.44698,0.59577,0.36661
6.78792,0.89305,0.44696,0.59575,0.36660
6.78870,0.89306,0.44693,0.59573,0.36659
6.78949,0.89307,0.44690,0.59571,0.36658
6.79028,0.89308,0.44688,0.59569,0.36656
6.79107,0.89309,0.44685,0.59567,0.36655
6.79185,0.89310,0.44683,0.59565,0.36654
6.79264,0.89312,0.44680,0.59563,0.36653
6.79343,0.89313,0.44678,0.59561,0.36651
6.79422,0.89314,0.44675,0.59559,0.36650
6.79500,0.89315,0.44672,0.59557,0.36649
6.79579,0.89316,0.44670,0.59555,0.36648
6.79658,0.89317,0.44667,0.59553,0.36646
6.79737,0.89318,0.44665,0.59550,0.36645
6.79815,0.89319,0.44662,0.59548,0.36644
6.79894,0.89320,0.44660,0.59546,0.36643
6.79973,0.89321,0.44657,0.59544,0.36641
6.80052,0.89322,0.44655,0.59542,0.36640
6.80131,0.89323,0.44652,0.59540,0.36639
6.80209,0.89325,0.44649,0.59538,0.36638
6.80288,0.89326,0.44647,0.59536,0.36636
6.80367,0.89327,0.44644,0.59534,0.36635
6.80446,0.89328,0.44642,0.59532,0.36634
6.80524,0.89329,0.44639,0.59530,0.36633
6.80603,0.89330,0.44637,0.59528,0.36632
6.80682,0.89331,0.44634,0.59526,0.36630
6.80761,0.89332,0.44632,0.59524,0.36629
6.80839,0.89334,0.44629,0.59522,0.36628
6.80918,0.89335,0.44626,0.59520,0.36627
6.80997,0.89336,0.44624,0.59518,0.36625
6.81076,0.89337,0.44621,0.59516,0.36624
6.81154,0.89338,0.44619,0.59514,0.36623
6.81233,0.89339,0.44616,0.59512,0.36622
6.81312,0.89340,0.44614,0.59510,0.36620
6.81391,0.89341,0.44611,0.59508,0.36619
6.81469,0.89342,0.44609,0.59506,0.36618
6.81548,0.89343,0.44606,0.59504,0.36617
6.81627,0.89345,0.44604,0.59502,0.36615
6.81706,0.89346,0.44601,0.59500,0.36614
6.81784,0.89347,0.44598,0.59498,0.36613
6.81863,0.89348,0.44596,0.59496,0.36612
6.81942,0.89349,0.44593,0.59494,0.36610
6.82021,0.89350,0.44591,0.59492,0.36609
6.82099,0.89351,0.44588,0.59490,0.36608
6.82178,0.89352,0.44586,0.59488,0.36607
6.82257,0.89353,0.44583,0.59486,0.36605
6.82336,0.89354,0.44581,0.59484,0.36604
6.82414,0.89356,0.44578,0.59482,0.36603
6.82493,0.89357,0.44575,0.59480,0.36602
6.82572,0.89358,0.44573,0.59478,0.36600
6.82651,0.89359,0.44570,0.59476,0.36599
6.82730,0.89360,0.44568,0.59474,0.36598
6.82808,0.89361,0.44565,0.59472,0.36597
6.82887,0.89362,0.44563,0.59469,0.36595
6.82966,0.89363,0.44560,0.59467,0.36594
6.83045,0.89364,0.44558,0.59465,0.36593
6.83123,0.89365,0.44555,0.59463,0.36592
6.83202,0.89366,0.44553,0.59461,0.36590
6.83281,0.89367,0.44550,0.59459,0.36589
6.83360,0.89369,0.44547,0.59457,0.36588
6.83438,0.89370,0.44545,0.59455,0.36587
6.83517,0.89371,0.44542,0.59453,0.36585
6.83596,0.89372,0.44540,0.59451,0.36584
6.83675,0.89373,0.44537,0.59449,0.36583
6.83753,0.89374,0.44535,0.59447,0.36582
6.83832,0.89375,0.44532,0.59445,0.36580
6.83911,0.89376,0.44530,0.59443,0.36579
6.83990,0.89377,0.44527,0.59441,0.36578
6.84068,0.89378,0.44524,0.59439,0.36577
6.84147,0.89379,0.44522,0.59437,0.36575
6.84226,0.89380,0.44519,0.59435,0.36574
6.84305,0.89381,0.44517,0.59433,0.36573
6.84383,0.89382,0.44514,0.59431,0.36572
6.84462,0.89383,0.44512,0.59429,0.36570
6.84541,0.89384,0.44509,0.59427,0.36569
6.84620,0.89385,0.44507,0.59425,0.36568
6.84698,0.89386,0.44504,0.59423,0.36567
6.84777,0.89387,0.44501,0.59421,0.36566
6.84856,0.89389,0.44499,0.59418,0.36564
6.84935,0.89390,0.44496,0.59416,0.36563
6.85014,0.89391,0.44494,0.59414,0.36562
6.85092,0.89392,0.44491,0.59412,0.36561
6.85171,0.89393,0.44489,0.59410,0.36559
6.85250,0.89394,0.44486,0.59408,0.36558
6.85329,0.89395,0.44484,0.59406,0.36557
6.85407,0.89396,0.44481,0.59404,0.36556
6.85486,0.89397,0.44479,0.59402,0.36554
6.85565,0.89398,0.44476,0.59400,0.36553
6.85644,0.89399,0.44473,0.59398,0.36552
6.85722,0.89400,0.44471,0.59396,0.36551
6.85801,0.89401,0.44468,0.59394,0.36550
6.85880,0.89402,0.44466,0.59392,0.36548
6.85959,0.89403,0.44463,0.59390,0.36547
6.86037,0.89404,0.44461,0.59388,0.36546
6.86116,0.89406,0.44458,0.59386,0.36545
6.86195,0.89407,0.44456,0.59384,0.36543
6.86274,0.89408,0.44453,0.59382,0.36542
6.86352,0.89409,0.44451,0.59380,0.36541
6.86431,0.89410,0.44448,0.59378,0.36540
6.86510,0.89411,0.44446,0.59376,0.36538
6.86589,0.89412,0.44443,0.59374,0.36537
6.86667,0.89413,0.44441,0.59372,0.36536
6.86746,0.89414,0.44438,0.59370,0.36535
6.86825,0.89415,0.44436,0.59368,0.36534
6.86904,0.89416,0.44433,0.59366,0.36532
6.86982,0.89418,0.44430,0.59364,0.36531
6.87061,0.89419,0.44428,0.59362,0.36530
6.87140,0.89420,0.44425,0.59360,0.36529
6.87219,0.89421,0.44423,0.59358,0.36527
6.87297,0.89422,0.44420,0.59356,0.36526
6.87376,0.89423,0.44418,0.59354,0.36525
6.87455,0.89424,0.44415,0.59352,0.36524
6.87534,0.89425,0.44413,0.59350,0.36522
6.87613,0.89426,0.44410,0.59348,0.36521
6.87691,0.89427,0.44408,0.59346,0.36520
6.87770,0.89428,0.44405,0.59344,0.36519
6.87849,0.89430,0.44403,0.59342,0.36518
6.87928,0.89431,0.44400,0.59340,0.36516
6.88006,0.89432,0.44398,0.59338,0.36515
6.88085,0.89433,0.44395,0.59336,0.36514
6.88164,0.89434,0.44393,0.59334,0.36513
6.88243,0.89435,0.44390,0.59331,0.36511
6.88321,0.89436,0.44387,0.59329,0.36510
6.88400,0.89437,0.44385,0.59327,0.36509
6.88479,0.89438,0.44382,0.59325,0.36508
